Region,documentid,stanzaid,stage,ZA,HJ,ZC,GM,HX,LX,JN,XS,ZZ
hongkong,hk_meeting5,hk_mt5_st71,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st72,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st73,stage1,0,0,1,0,1,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st74,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st75,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st76,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st77,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st78,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st79,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st80,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st81,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st82,stage1,0,1,1,0,0,0,1,1,0
hongkong,hk_meeting5,hk_mt5_st83,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st84,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st85,stage1,0,0,0,0,1,0,1,1,0
hongkong,hk_meeting5,hk_mt5_st86,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st87,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st88,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st89,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st90,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st91,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st92,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st93,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st94,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st95,stage1,1,1,0,0,0,0,0,1,1
hongkong,hk_meeting5,hk_mt5_st96,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st97,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st98,stage1,0,0,0,1,0,0,1,1,0
hongkong,hk_meeting5,hk_mt5_st99,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st100,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st101,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st102,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st103,stage1,0,1,0,0,1,0,1,0,1
hongkong,hk_meeting5,hk_mt5_st104,stage1,1,1,1,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st105,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st106,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st107,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st108,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st109,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st110,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st111,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st112,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st113,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st114,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st115,stage1,0,1,0,1,1,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st116,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st117,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st118,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st119,stage1,0,0,0,1,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st120,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st121,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st122,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st123,stage1,0,0,0,1,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st124,stage1,0,0,0,0,1,1,0,1,0
hongkong,hk_meeting5,hk_mt5_st125,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st126,stage1,0,0,0,0,1,0,0,1,1
hongkong,hk_meeting5,hk_mt5_st127,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st128,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st129,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st130,stage1,1,0,1,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st131,stage1,1,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st132,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st133,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st134,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st135,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st136,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st137,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st138,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st139,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st140,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st141,stage1,0,0,0,1,1,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st142,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st143,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st144,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st145,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st146,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st147,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st148,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st149,stage1,0,1,0,1,1,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st150,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st151,stage1,0,0,0,0,0,0,1,0,1
hongkong,hk_meeting5,hk_mt5_st152,stage1,1,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st153,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st154,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st155,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st156,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st157,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st158,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st159,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st160,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st161,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st162,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st163,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st164,stage1,0,0,0,0,0,1,1,1,1
hongkong,hk_meeting5,hk_mt5_st165,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st166,stage1,1,0,1,1,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st167,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st168,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st169,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st170,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st171,stage1,0,0,0,1,0,1,0,1,1
hongkong,hk_meeting5,hk_mt5_st172,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st173,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st174,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st175,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st176,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st177,stage1,1,0,1,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st178,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st179,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st180,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st181,stage1,0,1,0,1,0,0,0,1,1
hongkong,hk_meeting5,hk_mt5_st182,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st183,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st184,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st185,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st186,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st187,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st188,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st189,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st190,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st191,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st192,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st193,stage1,1,0,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st194,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st195,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st196,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st197,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st198,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st199,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st200,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st201,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st202,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st203,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st204,stage1,0,0,0,0,0,1,1,0,1
hongkong,hk_meeting5,hk_mt5_st205,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st206,stage1,1,0,0,0,0,1,1,0,1
hongkong,hk_meeting5,hk_mt5_st207,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st208,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st209,stage1,0,0,0,1,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st210,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st211,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st212,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st213,stage1,1,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st214,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st215,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting5,hk_mt5_st216,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st217,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st218,stage1,1,0,0,0,0,1,1,0,0
hongkong,hk_meeting5,hk_mt5_st219,stage1,0,1,0,0,0,1,1,1,0
hongkong,hk_meeting5,hk_mt5_st220,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting5,hk_mt5_st221,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting5,hk_mt5_st222,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st223,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting5,hk_mt5_st224,stage1,1,0,0,0,1,0,0,0,0
hongkong,hk_meeting5,hk_mt5_st225,stage1,1,0,1,1,0,1,0,0,0
hongkong,hk_meeting5,hk_mt5_st226,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st1,stage1,0,0,1,0,0,1,1,0,0
hongkong,hk_meeting6,hk_mt6_st2,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st3,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st4,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st5,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st6,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st7,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st8,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st9,stage1,0,0,1,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st10,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st11,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st12,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st13,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st14,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st15,stage1,1,0,1,0,0,0,1,1,0
hongkong,hk_meeting6,hk_mt6_st16,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st17,stage1,1,1,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st18,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting6,hk_mt6_st19,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st20,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st21,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st22,stage1,0,0,0,1,0,1,0,0,1
hongkong,hk_meeting6,hk_mt6_st23,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st24,stage1,1,0,0,0,1,1,0,0,1
hongkong,hk_meeting6,hk_mt6_st25,stage1,1,0,1,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st26,stage1,0,0,0,0,0,1,1,1,0
hongkong,hk_meeting6,hk_mt6_st27,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st28,stage1,1,0,0,0,0,1,1,1,0
hongkong,hk_meeting6,hk_mt6_st29,stage1,1,0,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st30,stage1,0,1,1,1,0,1,0,0,0
hongkong,hk_meeting6,hk_mt6_st31,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st32,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st33,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st34,stage1,0,1,1,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st35,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st36,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st37,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st38,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st39,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st40,stage1,0,0,0,0,0,1,1,0,1
hongkong,hk_meeting6,hk_mt6_st41,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st42,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st43,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st44,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st45,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st46,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st47,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st48,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st49,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st50,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st51,stage1,1,1,0,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st52,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st53,stage1,0,1,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st54,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st55,stage1,0,0,0,0,0,1,0,0,0
hongkong,hk_meeting6,hk_mt6_st56,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st57,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st58,stage1,0,0,1,0,0,1,0,0,0
hongkong,hk_meeting6,hk_mt6_st59,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st60,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st61,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st62,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting6,hk_mt6_st63,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st64,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st65,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st66,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting6,hk_mt6_st67,stage1,0,0,0,0,1,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st68,stage1,0,1,0,0,1,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st69,stage1,0,0,0,0,1,1,0,0,0
hongkong,hk_meeting6,hk_mt6_st70,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st71,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting6,hk_mt6_st72,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting6,hk_mt6_st73,stage1,0,1,0,1,0,1,0,0,0
hongkong,hk_meeting6,hk_mt6_st74,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting6,hk_mt6_st75,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st76,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting6,hk_mt6_st77,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st78,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting6,hk_mt6_st79,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st80,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting6,hk_mt6_st81,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st1,stage1,1,0,0,1,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st2,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st3,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st4,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st5,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st6,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st7,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st8,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st9,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st10,stage1,0,1,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st11,stage1,0,0,0,1,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st12,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st13,stage1,1,0,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st14,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st15,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st16,stage1,1,0,1,0,1,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st17,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st18,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st19,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st20,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st21,stage1,0,0,1,1,0,1,1,0,0
hongkong,hk_meeting7,hk_mt7_st22,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st23,stage1,0,1,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st24,stage1,0,0,1,0,1,0,1,0,1
hongkong,hk_meeting7,hk_mt7_st25,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st26,stage1,1,0,0,0,1,0,1,1,0
hongkong,hk_meeting7,hk_mt7_st27,stage1,0,0,0,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st28,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st29,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st30,stage1,0,1,0,1,1,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st31,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st32,stage1,1,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st33,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st34,stage1,0,1,0,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st35,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st36,stage1,0,1,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st37,stage1,0,0,1,1,0,0,1,0,1
hongkong,hk_meeting7,hk_mt7_st38,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st39,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st40,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st41,stage1,1,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st42,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st43,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st44,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st45,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st46,stage1,0,0,1,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st47,stage1,0,1,1,0,1,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st48,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st49,stage1,0,0,1,0,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st50,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st51,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st52,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st53,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st54,stage1,1,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st55,stage1,0,0,0,1,0,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st56,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st57,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st58,stage1,0,0,0,0,0,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st59,stage1,0,0,1,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st60,stage1,1,0,0,0,1,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st61,stage1,0,0,1,0,0,1,0,0,1
hongkong,hk_meeting7,hk_mt7_st62,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st63,stage1,0,0,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st64,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st65,stage1,0,0,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st66,stage1,0,1,0,0,1,0,1,1,0
hongkong,hk_meeting7,hk_mt7_st67,stage1,0,0,0,0,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st68,stage1,0,0,0,0,0,0,0,0,1
hongkong,hk_meeting7,hk_mt7_st69,stage1,1,1,0,0,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st70,stage1,0,1,0,0,1,0,0,1,0
hongkong,hk_meeting7,hk_mt7_st71,stage1,0,1,0,1,1,0,0,0,0
hongkong,hk_meeting7,hk_mt7_st72,stage1,0,0,0,1,0,0,1,0,0
hongkong,hk_meeting7,hk_mt7_st73,stage1,1,0,0,1,0,0,1,0,0
